player_id,name,draft_year,age,position,conference,height_inches,weight_lbs,games_played,ppg,rpg,apg,spg,bpg,topg,fg_pct,three_pct,ft_pct,per,win_shares,drafted
P0899,Player_P0899,2010,20.1,SF,Big East,73,196,31,5.3,6.5,0.7,1.1,0.0,1.7,0.38,0.372,0.616,25.1,4.8,0
P0900,Player_P0900,2019,19.9,C,Other,76,202,24,15.4,4.2,0.0,0.9,0.0,1.2,0.434,0.306,0.746,20.3,2.7,0
P0901,Player_P0901,2012,19.6,C,Big East,76,195,39,9.2,4.6,1.6,2.3,1.3,0.7,0.486,0.405,0.893,27.1,1.1,0
P0902,Player_P0902,2014,19.7,PF,Other,76,222,37,27.2,6.3,2.3,1.6,0.8,3.4,0.399,0.249,0.771,27.9,9.6,1
P0903,Player_P0903,2010,20.0,SG,SEC,77,243,37,9.7,12.9,0.9,1.1,0.6,1.8,0.441,0.215,0.629,16.7,5.3,0
P0904,Player_P0904,2017,19.7,SG,Other,73,199,30,18.2,3.8,2.6,1.1,1.4,2.6,0.513,0.232,0.721,20.2,1.8,0
P0905,Player_P0905,2012,20.7,SG,Big 12,87,171,39,15.4,7.6,1.7,1.6,0.9,4.8,0.485,0.474,0.818,24.0,8.6,1
P0906,Player_P0906,2011,19.5,SG,ACC,83,234,26,16.3,7.0,6.0,1.8,0.4,2.5,0.591,0.282,0.686,27.4,6.9,1
P0907,Player_P0907,2014,21.6,C,Big Ten,76,194,31,9.8,7.4,0.8,1.5,0.3,0.0,0.362,0.242,0.567,22.7,0.0,0
P0908,Player_P0908,2016,19.4,SF,SEC,78,211,34,13.0,5.7,3.3,1.3,1.5,3.1,0.595,0.426,0.901,25.4,7.8,1
P0909,Player_P0909,2023,20.9,SG,ACC,77,205,30,18.7,3.8,1.7,1.8,0.5,2.6,0.364,0.345,0.735,15.8,5.0,0
P0910,Player_P0910,2021,21.0,C,Big Ten,76,241,37,15.2,8.7,0.7,0.0,0.6,0.7,0.561,0.25,0.555,17.0,1.6,0
P0911,Player_P0911,2015,20.2,SG,Big 12,75,220,22,15.4,7.4,1.5,0.5,1.2,2.4,0.466,0.308,0.755,19.8,6.6,0
P0912,Player_P0912,2018,20.1,PF,Pac-12,71,211,28,15.0,5.0,1.1,1.9,1.1,0.6,0.434,0.327,0.818,19.6,2.5,0
P0913,Player_P0913,2020,19.3,PF,Big Ten,72,204,36,5.1,4.8,0.5,1.5,0.6,2.0,0.543,0.324,0.7,19.8,2.5,0
P0914,Player_P0914,2015,19.5,SG,SEC,74,193,23,7.6,6.0,4.1,1.3,0.4,3.6,0.362,0.409,0.725,17.7,2.3,0
P0915,Player_P0915,2020,20.2,C,Pac-12,78,233,27,14.7,6.6,6.8,0.9,1.5,2.3,0.442,0.472,0.765,22.9,2.5,1
P0916,Player_P0916,2019,20.0,PF,Big East,74,223,39,8.4,6.5,0.0,0.0,1.1,0.1,0.56,0.296,0.76,12.7,0.6,0
P0917,Player_P0917,2019,21.2,C,Pac-12,78,205,32,6.7,3.8,1.6,1.5,0.5,2.8,0.431,0.251,0.57,18.3,2.7,0
P0918,Player_P0918,2023,19.5,PG,Big Ten,75,199,27,2.6,5.1,3.9,1.6,0.3,3.8,0.587,0.357,0.639,20.2,1.6,0
P0919,Player_P0919,2015,19.6,SG,Other,73,200,27,5.3,10.5,1.4,0.6,1.3,4.8,0.487,0.444,0.684,19.5,1.6,0
P0920,Player_P0920,2010,18.3,SG,Other,75,225,24,10.7,6.1,4.7,2.6,0.8,2.5,0.518,0.302,0.643,12.6,3.1,0
P0921,Player_P0921,2017,20.6,PF,Big 12,77,230,34,11.7,7.7,1.2,1.1,0.6,0.6,0.52,0.39,0.852,15.2,2.7,0
P0922,Player_P0922,2014,20.6,C,ACC,77,192,22,8.0,6.8,3.3,0.0,0.8,2.4,0.44,0.271,0.777,10.1,5.6,0
P0923,Player_P0923,2010,21.0,PG,SEC,82,192,24,12.4,6.2,4.1,1.2,0.9,3.6,0.411,0.331,0.62,9.0,3.0,0
P0924,Player_P0924,2012,21.0,PG,Other,74,213,22,9.8,5.8,3.2,0.6,0.7,1.8,0.433,0.249,0.701,16.4,4.4,0
P0925,Player_P0925,2017,20.8,PF,Other,76,236,35,17.5,7.7,0.4,1.7,1.4,3.0,0.381,0.331,0.822,22.8,3.4,0
P0926,Player_P0926,2023,20.8,SG,Other,77,228,38,11.2,7.3,1.1,1.3,1.5,1.2,0.436,0.322,0.662,16.5,6.5,0
P0927,Player_P0927,2014,20.6,PF,Other,74,209,21,25.4,7.5,1.0,2.2,1.9,2.9,0.402,0.276,0.959,23.4,4.6,1
P0928,Player_P0928,2017,20.8,PG,Big East,81,227,38,10.5,10.9,3.6,1.7,0.7,3.2,0.445,0.218,0.714,16.8,6.9,1
P0929,Player_P0929,2012,18.2,SF,Big Ten,71,186,38,5.0,6.5,4.0,1.6,0.7,1.0,0.476,0.303,0.829,16.2,4.9,0
P0930,Player_P0930,2011,18.9,PG,ACC,74,200,30,11.5,5.3,1.9,0.5,1.1,2.0,0.582,0.19,0.736,11.0,2.2,0
P0931,Player_P0931,2020,18.7,C,Big Ten,73,237,20,5.8,4.7,2.7,0.9,1.3,1.6,0.31,0.316,0.833,14.3,4.2,0
P0932,Player_P0932,2018,21.3,PG,Big Ten,71,177,33,11.5,12.2,0.4,1.3,1.3,0.7,0.367,0.351,0.673,10.1,8.8,0
P0933,Player_P0933,2012,19.2,PG,ACC,74,193,30,19.9,6.4,4.3,1.0,0.5,3.3,0.584,0.458,0.752,18.4,8.2,1
P0934,Player_P0934,2017,19.4,PG,SEC,80,197,36,17.9,4.1,2.4,1.3,1.5,2.2,0.451,0.476,0.834,22.6,4.9,1
P0935,Player_P0935,2018,20.0,SG,Big East,76,192,25,27.6,8.2,4.3,0.4,1.6,1.5,0.569,0.463,0.804,25.6,5.6,1
P0936,Player_P0936,2010,18.8,SF,ACC,78,217,31,12.1,5.8,2.6,0.4,0.4,2.1,0.352,0.34,0.687,12.3,6.3,0
P0937,Player_P0937,2014,20.4,PF,Other,78,216,37,23.8,5.3,4.2,0.6,0.6,3.6,0.541,0.27,0.893,26.6,4.8,1
P0938,Player_P0938,2022,18.0,C,Other,75,229,33,16.5,3.1,1.8,1.1,0.6,1.7,0.368,0.276,0.769,18.0,4.5,0
P0939,Player_P0939,2015,18.8,C,Big Ten,70,170,32,8.2,3.7,1.1,0.0,0.5,3.4,0.356,0.208,0.636,8.3,2.6,0
P0940,Player_P0940,2019,20.2,PG,ACC,75,229,39,12.1,5.5,2.8,0.4,0.0,1.0,0.56,0.353,0.634,16.4,2.4,0
P0941,Player_P0941,2018,18.8,SF,SEC,78,214,29,23.4,5.8,1.1,2.2,2.1,3.3,0.407,0.357,0.705,27.5,4.4,1
P0942,Player_P0942,2010,21.3,C,Other,82,206,23,13.2,9.9,1.9,1.9,1.2,1.0,0.373,0.47,0.777,23.9,0.0,1
P0943,Player_P0943,2023,20.0,PG,Big East,80,201,39,18.1,6.0,3.1,0.5,0.5,1.6,0.533,0.307,0.741,13.7,6.9,1
P0944,Player_P0944,2023,21.1,PF,ACC,77,246,22,11.1,8.6,1.3,1.9,1.4,2.6,0.604,0.416,0.848,18.0,4.1,1
P0945,Player_P0945,2019,20.4,SF,Pac-12,76,213,31,17.1,7.4,2.9,1.6,1.1,3.2,0.465,0.382,0.737,20.9,6.3,1
P0946,Player_P0946,2012,20.0,PG,Other,72,228,35,10.6,1.0,2.4,0.2,0.2,2.6,0.421,0.274,0.609,15.6,3.1,0
P0947,Player_P0947,2021,19.0,PG,Big Ten,78,173,35,2.5,4.9,0.0,0.6,0.0,3.1,0.46,0.358,0.833,24.3,6.2,0
P0948,Player_P0948,2010,20.9,SG,Pac-12,81,206,34,9.1,1.6,0.9,1.2,0.8,0.7,0.525,0.314,0.618,17.4,5.4,0
P0949,Player_P0949,2017,20.4,PG,SEC,77,183,28,0.0,9.3,4.1,1.0,0.3,2.4,0.497,0.289,0.638,15.5,3.1,0
P0950,Player_P0950,2015,22.1,PG,Big Ten,77,181,23,14.8,6.8,4.0,1.4,1.2,1.8,0.465,0.356,0.713,21.5,7.3,1
P0951,Player_P0951,2019,20.8,SF,Other,69,221,20,16.0,2.9,0.0,1.6,0.8,1.8,0.499,0.321,0.889,16.2,1.6,0
P0952,Player_P0952,2011,19.6,PF,Big Ten,70,231,26,7.4,6.5,3.0,0.8,1.2,3.5,0.469,0.395,0.662,17.1,2.8,0
P0953,Player_P0953,2022,20.3,SF,Other,76,194,39,9.6,4.0,1.7,0.0,0.2,0.6,0.403,0.344,0.564,14.8,0.0,0
P0954,Player_P0954,2017,20.4,PF,Big East,75,224,33,16.6,1.7,1.2,0.5,0.1,0.4,0.451,0.313,0.594,13.9,2.0,0
P0955,Player_P0955,2013,21.2,PG,Big Ten,73,232,28,3.2,10.6,0.8,0.9,0.7,2.2,0.474,0.352,0.804,21.0,7.5,0
P0956,Player_P0956,2014,21.3,SG,Big East,83,198,29,12.9,6.2,1.0,0.5,1.9,3.2,0.384,0.293,0.652,21.6,10.9,1
P0957,Player_P0957,2019,19.8,PF,ACC,77,240,26,24.8,9.3,0.9,1.3,1.3,2.0,0.534,0.343,0.695,30.3,7.4,1
P0958,Player_P0958,2012,18.8,PG,Big Ten,79,224,37,8.2,5.0,1.2,1.0,0.1,0.1,0.388,0.348,0.726,13.6,5.2,0
P0959,Player_P0959,2014,18.1,SF,Big Ten,76,200,29,10.5,7.3,2.7,2.5,0.5,0.3,0.56,0.375,0.717,6.5,4.0,0
P0960,Player_P0960,2023,18.9,PG,Other,80,181,36,5.7,6.7,4.9,0.7,1.4,2.1,0.324,0.319,0.747,11.1,5.1,0
P0961,Player_P0961,2022,19.4,SF,Other,76,224,21,13.1,3.4,3.3,1.0,1.9,0.8,0.475,0.343,0.648,15.8,2.3,0
P0962,Player_P0962,2014,21.5,PF,Big Ten,76,181,29,11.3,4.7,1.2,0.2,0.1,2.1,0.462,0.296,0.732,16.5,0.5,0
P0963,Player_P0963,2017,21.5,C,SEC,84,187,32,4.6,7.6,1.8,1.6,1.3,2.8,0.607,0.363,0.737,15.6,8.7,1
P0964,Player_P0964,2015,21.0,PG,Other,73,204,33,13.0,7.4,0.5,1.5,0.9,1.5,0.397,0.354,0.841,20.0,4.4,0
P0965,Player_P0965,2012,21.2,SF,Pac-12,84,219,20,13.0,2.6,2.9,1.5,0.4,3.8,0.51,0.354,0.628,8.3,2.8,0
P0966,Player_P0966,2014,19.3,SF,ACC,77,192,32,4.8,10.5,3.2,1.8,0.2,2.6,0.434,0.31,0.759,17.9,4.0,0
P0967,Player_P0967,2011,18.5,PG,Big 12,77,191,36,14.5,3.6,1.2,0.7,0.8,3.2,0.369,0.403,0.627,19.6,1.7,0
P0968,Player_P0968,2021,19.0,PF,Big 12,77,187,21,12.3,7.3,3.7,1.7,0.8,2.0,0.365,0.244,0.777,22.6,2.3,1
P0969,Player_P0969,2013,18.0,PG,Big 12,82,225,26,11.2,2.6,1.7,2.0,0.0,1.8,0.447,0.206,0.686,18.5,3.0,0
P0970,Player_P0970,2012,18.9,PF,SEC,84,185,28,16.7,10.0,5.3,1.4,1.4,3.6,0.425,0.392,0.795,18.5,4.4,1
P0971,Player_P0971,2018,19.5,SG,Big East,71,175,25,8.4,3.3,0.0,0.0,0.4,1.7,0.548,0.222,0.719,11.0,3.3,0
P0972,Player_P0972,2011,20.2,PG,Pac-12,82,182,28,19.0,7.5,3.5,1.4,1.1,4.7,0.431,0.381,0.742,23.1,8.3,1
P0973,Player_P0973,2023,20.1,PG,Big 12,76,226,37,17.0,5.2,5.0,2.0,2.0,2.4,0.522,0.384,0.742,16.9,4.5,1
P0974,Player_P0974,2022,19.3,SF,Big East,76,225,37,15.8,3.1,4.2,1.5,0.9,3.7,0.543,0.399,0.585,27.1,5.2,0
P0975,Player_P0975,2015,20.6,SG,SEC,72,186,32,7.1,7.2,2.4,1.2,0.5,1.3,0.419,0.397,0.705,9.6,4.3,0
P0976,Player_P0976,2012,19.3,SF,Big East,78,192,37,1.1,3.5,4.4,0.0,1.1,2.2,0.388,0.265,0.887,23.8,0.0,0
P0977,Player_P0977,2011,20.0,C,ACC,74,193,36,17.4,3.3,3.3,1.2,0.6,1.8,0.279,0.273,0.75,12.9,0.6,0
P0978,Player_P0978,2022,18.9,C,Big 12,76,203,21,12.6,4.5,2.3,1.1,1.0,1.5,0.416,0.367,0.801,20.3,1.4,0
P0979,Player_P0979,2016,21.1,PF,Big 12,75,211,27,8.3,8.0,3.7,1.2,0.6,4.2,0.546,0.399,0.638,14.5,1.0,0
P0980,Player_P0980,2018,20.0,SF,Big 12,82,215,36,17.9,6.0,3.7,1.3,1.2,1.6,0.39,0.189,0.702,16.6,1.6,0
P0981,Player_P0981,2011,20.7,PG,Pac-12,82,205,28,7.7,5.3,3.2,1.9,0.0,1.7,0.427,0.35,0.738,19.0,5.3,0
P0982,Player_P0982,2021,18.8,SF,SEC,81,172,32,18.8,10.3,6.1,1.8,1.9,2.7,0.433,0.263,0.754,24.8,2.5,1
P0983,Player_P0983,2017,20.2,PG,Big 12,76,220,28,14.6,2.6,1.0,1.0,0.0,2.0,0.462,0.292,0.756,20.0,1.9,0
P0984,Player_P0984,2010,20.6,PG,SEC,81,195,20,17.5,7.7,1.6,1.9,2.0,1.8,0.458,0.359,0.8,25.5,2.4,1
P0985,Player_P0985,2011,18.0,SG,Big East,79,228,31,11.5,8.8,0.6,2.3,0.0,0.9,0.348,0.541,0.769,16.9,3.8,0
P0986,Player_P0986,2023,21.2,PF,Pac-12,87,193,27,26.6,8.9,4.6,0.7,0.8,2.0,0.471,0.344,0.814,22.0,9.8,1
P0987,Player_P0987,2010,18.8,PF,Big East,75,173,35,13.1,3.3,3.6,1.1,0.0,2.6,0.529,0.243,0.818,14.3,5.9,0
P0988,Player_P0988,2014,20.2,PF,Other,79,204,37,18.2,4.1,1.4,1.3,1.6,3.0,0.484,0.294,0.697,22.3,1.3,0
P0989,Player_P0989,2010,21.8,SG,Big East,74,231,22,17.7,3.4,0.0,1.2,0.1,2.0,0.424,0.335,0.689,19.5,3.1,0
P0990,Player_P0990,2010,21.0,PF,Big Ten,76,208,27,12.0,3.3,1.6,1.0,0.0,2.1,0.542,0.283,0.85,20.4,0.4,0
P0991,Player_P0991,2021,18.5,C,Other,77,200,27,22.0,9.7,3.5,1.0,1.3,2.9,0.467,0.33,0.643,18.6,3.4,1
P0992,Player_P0992,2020,19.8,PF,Big 12,78,188,33,6.5,4.8,1.2,0.6,1.7,1.5,0.496,0.3,0.567,24.4,0.0,0
P0993,Player_P0993,2014,21.2,PF,Pac-12,82,240,27,15.8,10.7,1.3,1.7,0.6,1.1,0.436,0.358,0.642,17.4,0.5,0
P0994,Player_P0994,2012,19.2,C,Other,78,184,31,4.2,8.6,1.0,0.9,0.7,0.4,0.476,0.318,0.755,12.7,3.2,0
P0995,Player_P0995,2013,19.6,PF,Big Ten,80,190,38,10.4,8.8,4.3,0.1,1.5,1.3,0.297,0.268,0.836,20.3,2.2,0
P0996,Player_P0996,2014,19.6,C,Big Ten,73,216,31,13.7,7.2,2.1,0.9,1.2,2.9,0.424,0.283,0.661,20.6,2.3,0
P0997,Player_P0997,2020,20.6,SG,Big Ten,77,168,21,19.3,4.4,1.6,0.7,1.0,1.6,0.484,0.301,0.883,19.1,2.3,0
P0998,Player_P0998,2018,18.5,SG,Other,73,230,29,9.1,7.0,4.6,1.3,0.4,1.7,0.436,0.26,0.722,14.0,7.4,0
P0999,Player_P0999,2016,20.6,PG,Big 12,75,217,37,8.8,4.6,3.4,1.1,1.0,1.6,0.515,0.28,0.71,17.4,0.2,0
P1000,Player_P1000,2010,19.4,PG,Big East,78,223,29,11.7,9.6,1.1,0.4,0.0,3.2,0.513,0.375,0.644,23.0,0.0,0
